"objid","ra","dec","u","g","r","i","z","run","rerun","camcol","field","specobjid","class","redshift","plate","mjd","fiberid"
"1.23765e+18","237.9592688","-0.063350807","19.44938","18.14694","17.57179","17.20039","16.96631","745","301","3","529","3.85079e+17","GALAXY","0.1136348","342","51691","76"
"1.23765e+18","238.0774424","-0.071620168","18.74538","17.79199","17.44869","17.31479","17.3016","745","301","3","530","3.86291e+17","STAR","-0.000193461","343","51692","391"
"1.23765e+18","238.1793866","-0.090169126","18.80042","18.75799","19.01897","19.23481","19.41763","745","301","3","531","3.85066e+17","STAR","4.65e-06","342","51691","29"
"1.23765e+18","238.2497533","-0.005273599","19.31768","17.88629","17.14264","16.71917","16.43868","745","301","3","531","3.85067e+17","GALAXY","0.08963996","342","51691","33"
"1.23765e+18","238.4614771","-0.183671208","17.90458","16.72477","16.59318","16.57553","16.62882","745","301","3","532","3.86255e+17","STAR","-0.00017092","343","51692","261"
"1.23765e+18","238.4289557","-0.050724277","18.51617","16.95023","16.19773","15.77378","15.47813","745","301","3","532","3.86304e+17","GALAXY","0.05351913","343","51692","436"
"1.23765e+18","238.6994349","-0.170000084","18.81672","17.43163","16.87278","16.63026","16.51572","745","301","3","534","3.86246e+17","STAR","-5.77e-05","343","51692","225"
"1.23765e+18","238.8833041","-0.18194798","19.07407","19.32453","19.10185","18.93286","18.80589","745","301","3","535","3.86238e+17","STAR","4.02e-05","343","51692","198"
"1.23765e+18","239.0109236","-0.122736899","19.5175","19.41074","19.70934","19.88787","20.19308","745","301","3","536","3.86236e+17","STAR","-5.82e-05","343","51692","191"
"1.23765e+18","239.0184017","-0.092310639","19.49057","17.89874","17.09839","16.6558","16.36493","745","301","3","536","3.86239e+17","GALAXY","0.07758257","343","51692","200"
"1.23765e+18","239.1120901","-0.02181602","19.1955","18.01051","17.5018","17.14197","16.95138","745","301","3","537","3.86321e+17","GALAXY","0.04233624","343","51692","498"
"1.23765e+18","239.1164562","-0.184045577","19.49472","18.39925","17.79256","17.38426","17.16601","745","301","3","537","3.86231e+17","GALAXY","0.08508994","343","51692","171"
"1.23765e+18","239.5432297","-0.087878066","17.27711","15.93447","15.978","16.05394","16.06975","745","301","3","540","3.86227e+17","STAR","0.000163704","343","51692","156"
"1.23765e+18","239.5149347","-0.124238867","18.79019","16.79083","15.8557","15.38292","15.03051","745","301","3","540","3.86227e+17","GALAXY","0.04077013","343","51692","159"
"1.23765e+18","240.1709784","-0.077268334","18.89928","17.49742","16.63788","16.12202","15.76694","745","301","3","544","3.86358e+17","GALAXY","0.1559238","343","51692","633"
"1.23765e+18","242.4331599","-0.115135556","18.59122","17.56834","17.24212","17.24257","18.17929","745","301","3","559","3.8848e+17","GALAXY","0.005018893","345","51690","161"
"1.23765e+18","242.4376282","-0.15812041","19.46029","18.12617","17.44689","17.16181","17.00362","745","301","3","559","3.88485e+17","STAR","-0.000117878","345","51690","180"
"1.23765e+18","242.4462383","-0.01849816","19.50673","17.55027","16.53967","16.09758","15.68324","745","301","3","559","3.88484e+17","GALAXY","0.08048908","345","51690","175"
"1.23765e+18","242.5444719","-0.17694122","19.38842","17.31414","16.29837","15.80596","15.42626","745","301","3","560","3.88475e+17","GALAXY","0.06935806","345","51690","142"
"1.23765e+18","242.6807386","-0.1436125","19.56347","17.77927","16.81713","16.38445","16.04378","745","301","3","561","3.88467e+17","GALAXY","0.1063814","345","51690","114"
"1.23765e+18","242.7198537","-0.005429333","19.23431","17.90094","17.20117","16.86932","16.57295","745","301","3","561","3.88578e+17","GALAXY","0.02894331","345","51690","519"
"1.23765e+18","242.9076618","-0.143806295","18.35851","17.06477","16.52053","16.29901","16.1961","745","301","3","562","3.89646e+17","STAR","-0.000137784","346","51693","308"
"1.23765e+18","242.8293513","-0.094371472","18.6699","16.70715","15.69039","15.23475","14.86296","745","301","3","562","3.88468e+17","GALAXY","0.08993423","345","51690","117"
"1.23765e+18","242.8443616","-0.075646654","19.55555","17.64036","16.69641","16.23968","15.88483","745","301","3","562","3.88468e+17","GALAXY","0.06295025","345","51690","118"
"1.23765e+18","242.8987788","-0.015461914","18.29323","17.19777","16.71038","16.43923","16.24351","745","301","3","562","3.89646e+17","GALAXY","0.02424059","346","51693","307"
"1.23765e+18","242.9441022","-0.034451327","18.48769","17.41185","16.9221","16.65832","16.48495","745","301","3","562","3.88468e+17","GALAXY","0.02408826","345","51690","120"
"1.23765e+18","243.0763977","-0.051235078","18.63214","17.03507","16.27731","15.9094","15.64428","745","301","3","563","3.88457e+17","GALAXY","0.06366909","345","51690","79"
"1.23765e+18","243.2367816","-0.096251267","16.66974","14.77006","13.88219","13.42507","13.14396","745","301","3","564","3.88446e+17","GALAXY","0.0308672","345","51690","38"
"1.23765e+18","243.2369873","-0.100190158","17.29519","16.73442","17.08198","17.15347","18.25844","745","301","3","564","3.89637e+17","GALAXY","0.03052526","346","51693","275"
"1.23765e+18","243.3856545","-0.058618194","18.57137","18.60205","17.94477","17.47239","17.17794","745","301","3","565","3.89634e+17","STAR","4.55e-05","346","51693","263"
"1.23765e+18","243.5422499","-0.037831708","18.74072","17.28601","16.66703","16.33081","16.08293","745","301","3","566","3.89624e+17","GALAXY","0.05827271","346","51693","229"
"1.23765e+18","243.5831959","-0.031564126","18.06095","16.20889","15.2915","14.84426","14.47095","745","301","3","567","3.89626e+17","GALAXY","0.03081088","346","51693","234"
"1.23765e+18","244.1814839","-0.040762322","19.35233","18.86894","18.60658","18.57084","18.33137","745","301","3","571","3.89613e+17","QSO","0.7860857","346","51693","188"
"1.23765e+18","244.2415531","-0.048437835","19.3469","17.91381","17.27614","16.97921","16.68362","745","301","3","571","3.89609e+17","GALAXY","0.08033779","346","51693","174"
"1.23765e+18","244.3308692","-0.081992824","19.44802","17.95897","17.18763","16.79636","16.51975","745","301","3","572","3.89606e+17","GALAXY","0.1081634","346","51693","161"
"1.23765e+18","244.6352167","-0.07609264","18.52082","17.4242","17.2761","17.27213","17.28031","745","301","3","574","3.89592e+17","STAR","-0.000313783","346","51693","112"
"1.23765e+18","244.8755901","-0.038526248","18.45272","16.84462","15.96703","15.53325","15.22941","745","301","3","575","3.89593e+17","GALAXY","0.07921813","346","51693","116"
"1.23765e+18","245.1016895","-0.096089299","17.54009","17.37406","17.68549","17.97549","18.25905","745","301","3","577","4.09913e+17","STAR","-0.000130986","364","52000","312"
"1.23765e+18","245.3818875","-0.072363893","17.50697","15.74549","14.93004","14.5336","14.21868","745","301","3","579","4.09913e+17","GALAXY","0.02728706","364","52000","311"
"1.23765e+18","245.6706406","-0.023516022","18.03349","16.99499","16.80437","16.74506","16.71893","745","301","3","581","3.8957e+17","STAR","-0.00033488","346","51693","33"
"1.23765e+18","246.0266354","-0.019341906","17.15533","15.93695","15.73742","15.71929","15.73813","745","301","3","583","4.0988e+17","STAR","0.000201764","364","52000","192"
"1.23765e+18","246.3933444","-0.032183036","19.4201","18.36756","18.21859","18.20171","18.22385","745","301","3","585","4.09877e+17","STAR","-0.000208798","364","52000","178"
"1.23765e+18","246.6055432","-0.063447731","19.30962","17.96046","17.37865","17.04699","16.82706","745","301","3","587","4.0987e+17","GALAXY","0.05398665","364","52000","154"
"1.23765e+18","223.0491155","0.431435445","18.36592","16.87863","16.31238","16.08971","15.98311","752","301","5","531","3.27542e+18","STAR","0.000307912","2909","54653","628"
"1.23765e+18","223.0540333","0.448209328","19.04703","17.81065","17.26437","17.02838","16.91153","752","301","5","531","3.30356e+18","STAR","-0.0006477","2934","54626","634"
"1.23765e+18","223.1908404","0.631302514","16.65844","15.51615","15.03095","14.81542","14.68946","752","301","5","532","3.27541e+18","STAR","0.000299452","2909","54653","612"
"1.23765e+18","223.2414518","0.537311705","18.0695","16.98454","16.52808","16.32884","16.2185","752","301","5","532","3.27542e+18","STAR","1.05e-05","2909","54653","632"
"1.23765e+18","223.2508805","0.488356564","18.5299","16.73524","16.07627","15.77114","15.68966","752","301","5","532","3.27541e+18","STAR","-7.6e-05","2909","54653","621"
"1.23765e+18","223.2610156","0.559041949","18.84794","17.91525","17.77328","17.76434","17.77172","752","301","5","532","3.73132e+18","STAR","-8.04e-06","3314","54970","326"
"1.23765e+18","223.3187306","0.432323614","18.45782","17.43254","17.11235","16.98668","16.93474","752","301","5","533","3.4802e+17","STAR","-0.000129799","309","51994","427"
"1.23765e+18","223.322709","0.578090296","19.29648","18.97669","18.7908","18.60685","18.37464","752","301","5","533","4.52518e+18","QSO","2.161713","4019","55363","682"
"1.23765e+18","223.2987636","0.427167581","19.42283","17.4826","16.666","16.28759","16.07406","752","301","5","533","3.73133e+18","STAR","7.64e-05","3314","54970","372"
"1.23765e+18","223.3511007","0.59664188","18.75948","17.00923","16.23589","15.85673","15.56286","752","301","5","533","3.48019e+17","GALAXY","0.04475124","309","51994","422"
"1.23765e+18","223.4914321","0.425909964","18.84181","17.4226","16.80486","16.47375","16.21138","752","301","5","534","3.48031e+17","GALAXY","0.04603937","309","51994","465"
"1.23765e+18","223.5209142","0.473017958","19.57044","18.82343","18.6608","18.62754","18.53756","752","301","5","534","4.52519e+18","QSO","2.66041","4019","55363","726"
"1.23765e+18","223.5851248","0.569936812","19.51562","17.82425","17.08279","16.77708","16.60823","752","301","5","535","3.73133e+18","STAR","-2.12e-05","3314","54970","373"
"1.23765e+18","223.6178647","0.467793661","18.86133","19.11189","19.58407","19.90234","20.14189","752","301","5","535","4.52519e+18","STAR","-0.000139019","4019","55363","730"
"1.23765e+18","223.6987479","0.576752714","19.16534","19.11848","18.97712","18.67158","18.43072","752","301","5","535","3.48041e+17","QSO","1.91298","309","51994","500"
"1.23765e+18","223.7211907","0.592259679","18.39739","17.19646","17.05326","17.01461","17.00084","752","301","5","535","3.48039e+17","STAR","0.000328699","309","51994","496"
"1.23765e+18","223.8280769","0.606165184","18.90031","17.67214","17.13669","16.89738","16.78651","752","301","5","536","3.73134e+18","STAR","-2.9e-05","3314","54970","407"
"1.23765e+18","223.8051267","0.608698995","17.95656","16.73918","16.16762","15.82151","15.5476","752","301","5","536","3.48037e+17","GALAXY","0.0436254","309","51994","486"
"1.23765e+18","223.8636583","0.617681914","19.58919","18.56249","18.11215","17.94639","17.88853","752","301","5","536","3.73134e+18","STAR","-0.000130642","3314","54970","401"
"1.23765e+18","223.9655574","0.45094197","17.88149","17.45606","17.56832","17.51216","17.60666","752","301","5","537","3.48043e+17","QSO","0.6031489","309","51994","509"
"1.23765e+18","223.8903396","0.615926901","19.21048","18.42527","18.33849","17.97625","18.06766","752","301","5","537","3.48038e+17","GALAXY","0.07532337","309","51994","489"
"1.23765e+18","223.9100786","0.549844005","19.59895","18.34421","17.79652","17.54303","17.41207","752","301","5","537","3.73134e+18","STAR","0.000115738","3314","54970","406"
"1.23765e+18","224.0340965","0.494240154","19.05533","17.30339","16.57268","16.30452","16.13281","752","301","5","538","3.73134e+18","STAR","-8.65e-05","3314","54970","409"
"1.23765e+18","224.0847468","0.470076438","19.13002","17.84381","17.30561","17.07955","16.93929","752","301","5","538","3.73134e+18","STAR","-9.74e-05","3314","54970","408"
"1.23765e+18","224.0940848","0.455338731","18.64835","17.26237","16.70041","16.4644","16.32455","752","301","5","538","3.73136e+18","STAR","0.000219052","3314","54970","454"
"1.23765e+18","224.1671338","0.47492208","17.871","16.62171","16.20232","16.04159","15.96786","752","301","5","538","3.73136e+18","STAR","0.000194276","3314","54970","449"
"1.23765e+18","224.0462042","0.447257976","18.42457","17.03285","16.43201","16.08331","15.84946","752","301","5","538","3.48042e+17","GALAXY","0.03498629","309","51994","505"
"1.23765e+18","224.2314458","0.555797156","19.46866","18.26626","17.80767","17.62572","17.52698","752","301","5","539","3.73136e+18","STAR","-0.000162799","3314","54970","447"
"1.23765e+18","224.3679127","0.492218127","18.3094","17.13075","16.63043","16.43888","16.33171","752","301","5","540","3.73136e+18","STAR","0.000256356","3314","54970","467"
"1.23765e+18","224.4692456","0.532670431","18.22791","17.03074","16.47815","16.24079","16.09382","752","301","5","540","3.73136e+18","STAR","0.000686585","3314","54970","470"
"1.23765e+18","224.3795139","0.437444347","18.55948","17.31544","16.71859","16.32946","16.09309","752","301","5","540","3.48054e+17","GALAXY","0.08371136","309","51994","548"
"1.23765e+18","224.5028969","0.497600707","18.55733","17.24357","16.62276","16.34301","16.20834","752","301","5","541","3.73136e+18","STAR","-2.15e-05","3314","54970","468"
"1.23765e+18","224.5064159","0.56837333","17.54774","16.37762","15.95853","15.80821","15.75121","752","301","5","541","3.73136e+18","STAR","-8.45e-05","3314","54970","471"
"1.23765e+18","224.6975041","0.585524685","17.40638","16.31527","15.93188","15.76507","15.73012","752","301","5","542","3.48075e+17","STAR","4.41e-05","309","51994","624"
"1.23765e+18","224.7045764","0.619730819","17.89244","16.8585","16.42653","16.2378","16.17277","752","301","5","542","3.73137e+18","STAR","0.000105197","3314","54970","489"
"1.23765e+18","224.742357","0.496412899","19.37655","19.09841","18.98511","18.71276","18.73387","752","301","5","542","3.49124e+17","QSO","1.614186","310","51990","345"
"1.23765e+18","224.739915","0.439437394","19.55025","19.23416","19.12857","18.88795","18.92883","752","301","5","542","3.49127e+17","QSO","1.520577","310","51990","357"
"1.23765e+18","224.8718955","0.555637993","18.84333","18.96658","19.36977","19.6634","19.85168","752","301","5","543","4.52526e+18","STAR","-0.000111526","4019","55363","982"
"1.23765e+18","224.9593429","0.577381991","19.35532","18.27781","18.22118","18.25271","18.32363","752","301","5","544","3.73138e+18","STAR","-0.000707557","3314","54970","526"
"1.23765e+18","225.0597643","0.463676133","19.346","17.24572","16.2121","15.77169","15.40704","752","301","5","544","3.49135e+17","GALAXY","0.0972218","310","51990","387"
"1.23765e+18","225.1397102","0.564910265","19.18425","18.51466","18.13073","18.13962","18.02939","752","301","5","545","4.52177e+18","QSO","2.422869","4016","55632","573"
"1.23765e+18","225.1821245","0.490181572","18.51099","16.5434","15.63836","15.20576","14.85911","752","301","5","545","3.49136e+17","GALAXY","0.04208763","310","51990","390"
"1.23765e+18","225.1699301","0.479656817","19.19569","17.3445","16.47097","16.06784","15.7399","752","301","5","545","3.49138e+17","GALAXY","0.04087759","310","51990","398"
"1.23765e+18","225.2025046","0.49240852","19.15859","17.34954","16.4969","16.10579","15.79345","752","301","5","545","3.49134e+17","GALAXY","0.04256609","310","51990","381"
"1.23765e+18","225.2091807","0.432996689","18.52141","17.56177","17.26736","17.10192","17.00217","752","301","5","545","3.49136e+17","GALAXY","0.03575706","310","51990","389"
"1.23765e+18","225.2306761","0.591534438","18.57234","16.99515","16.34627","16.08808","15.94475","752","301","5","546","3.73141e+18","STAR","-3.49e-05","3314","54970","630"
"1.23765e+18","225.2596272","0.53729227","19.35287","17.4368","16.4474","15.98766","15.62644","752","301","5","546","3.49135e+17","GALAXY","0.09657628","310","51990","384"
"1.23765e+18","225.2634464","0.577676712","19.49323","18.49499","18.15971","18.02188","17.99701","752","301","5","546","3.73141e+18","STAR","-9.75e-05","3314","54970","633"
"1.23765e+18","225.2844984","0.514225011","19.33871","17.62348","16.86724","16.48278","16.18582","752","301","5","546","3.49147e+17","GALAXY","0.03600679","310","51990","428"
"1.23765e+18","225.2734588","0.530474258","18.13967","16.27623","15.40219","14.96758","14.62897","752","301","5","546","3.49148e+17","GALAXY","0.03552287","310","51990","433"
"1.23765e+18","21.10021968","13.68407232","18.45485","17.52891","17.22195","17.09779","17.07846","1035","301","2","102","5.25597e+18","STAR","0.000120019","4668","56211","996"
"1.23765e+18","21.0999608","13.72372797","19.49889","19.19319","18.75828","18.56978","18.29636","1035","301","2","102","4.77408e+17","QSO","0.2555044","424","51893","97"
"1.23765e+18","21.25040391","13.63200673","17.42442","15.58155","14.66541","14.41907","14.35144","1035","301","2","103","4.77396e+17","STAR","3.54e-05","424","51893","52"
"1.23765e+18","21.31370377","13.78974873","17.3096","16.17659","16.04197","16.03076","16.06882","1035","301","2","103","4.77398e+17","STAR","-0.000189946","424","51893","60"
"1.23765e+18","21.26140211","13.69542217","18.84734","17.77303","17.32721","17.01488","16.81846","1035","301","2","103","4.77396e+17","GALAXY","0.06110639","424","51893","51"
"1.23765e+18","21.5060154","13.58988655","16.90347","15.72646","15.26839","15.07507","15.00032","1035","301","2","105","4.77396e+17","STAR","-0.000124272","424","51893","54"
"1.23765e+18","21.52118812","13.72266898","18.04718","17.009","16.88505","16.85398","16.887","1035","301","2","105","4.78588e+17","STAR","-0.001009761","425","51898","294"
"1.23765e+18","21.55603464","13.71200841","17.31549","16.3603","16.00767","15.86309","15.82442","1035","301","2","105","5.25251e+18","STAR","-5.93e-05","4665","56209","692"
"1.23765e+18","21.62364058","13.75178342","19.53547","19.4925","19.78315","20.09595","20.31205","1035","301","2","105","4.78581e+17","STAR","0.000133107","425","51898","267"
"1.23765e+18","21.87338879","13.66194139","18.57647","18.34323","18.36593","18.48586","18.40413","1035","301","2","107","4.78589e+17","QSO","0.8577651","425","51898","296"
"1.23765e+18","21.92522709","13.54912084","17.74766","16.46928","15.89778","15.53884","15.31654","1035","301","2","107","4.78586e+17","GALAXY","0.0734743","425","51898","284"
"1.23765e+18","21.80423498","13.60236687","19.32904","17.20216","16.65694","16.44001","16.56159","1035","301","2","107","4.77384e+17","GALAXY","0.01503815","424","51893","8"
"1.23765e+18","22.07228175","13.58101535","18.69024","17.40312","16.71291","16.30941","16.04728","1035","301","2","108","4.77383e+17","GALAXY","0.10299","424","51893","5"
"1.23765e+18","22.08161904","13.5368615","19.36442","17.4384","16.43308","16.00176","15.62666","1035","301","2","108","4.78578e+17","GALAXY","0.102445","425","51898","258"
"1.23765e+18","22.27142354","13.56523207","16.99291","17.40191","17.90198","18.22943","18.61781","1035","301","2","110","5.25238e+18","STAR","-0.000877925","4665","56209","199"
"1.23765e+18","22.3528995","13.70920592","17.59492","16.40791","15.94289","15.75443","15.67217","1035","301","2","110","4.78577e+17","STAR","-0.000365436","425","51898","254"
"1.23765e+18","22.29431363","13.71396138","19.53273","17.53898","16.51537","16.07366","15.72347","1035","301","2","110","4.78579e+17","GALAXY","0.1077848","425","51898","260"
"1.23765e+18","22.50238164","13.67961195","17.82847","16.40379","15.72841","15.32938","15.06795","1035","301","2","111","4.78568e+17","GALAXY","0.04393206","425","51898","219"
"1.23765e+18","22.67482756","13.611494","18.65671","17.67535","17.35201","17.20264","17.14618","1035","301","2","112","5.25236e+18","STAR","-0.000700348","4665","56209","120"
"1.23765e+18","22.7698414","13.64968164","17.25089","15.2818","14.37104","13.91861","13.57271","1035","301","2","113","4.78542e+17","GALAXY","0.01963193","425","51898","125"
"1.23765e+18","22.92617792","13.58216138","17.17192","15.75236","15.08064","14.71081","14.46592","1035","301","2","114","4.78545e+17","GALAXY","0.04417825","425","51898","138"
"1.23765e+18","23.00203439","13.62319908","19.18458","17.80794","17.0798","16.64911","16.36567","1035","301","2","114","4.78546e+17","GALAXY","0.07047854","425","51898","139"
"1.23765e+18","23.12685639","13.64714156","18.77294","17.00568","16.17306","15.72026","15.3814","1035","301","2","115","4.78533e+17","GALAXY","0.0856397","425","51898","94"
"1.23765e+18","23.15645269","13.63422263","19.01134","18.06983","17.65611","17.28407","17.23206","1035","301","2","115","4.78534e+17","GALAXY","0.1189164","425","51898","97"
"1.23765e+18","23.23505929","13.62188624","19.57244","19.07012","18.90436","18.8525","19.03476","1035","301","2","116","4.78534e+17","STAR","-0.000219937","425","51898","98"
"1.23765e+18","23.2383005","13.52888678","19.55599","17.67596","16.75422","16.34281","16.01474","1035","301","2","116","4.78535e+17","GALAXY","0.07320476","425","51898","100"
"1.23765e+18","23.24281418","13.56603568","19.04831","18.73937","18.46501","18.27913","17.83813","1035","301","2","116","4.78534e+17","QSO","0.3948658","425","51898","95"
"1.23765e+18","23.39412743","13.54141219","18.81678","18.55961","18.26237","18.12642","17.77408","1035","301","2","117","4.78523e+17","QSO","0.3984252","425","51898","58"
"1.23765e+18","23.40572671","13.50811751","19.18529","18.22089","17.86336","17.72648","17.71123","1035","301","2","117","5.24793e+18","STAR","-0.000387474","4661","55614","418"
"1.23765e+18","23.53147687","13.49183829","17.54028","15.60187","14.72434","14.29062","13.95875","1035","301","2","118","4.78524e+17","GALAXY","0.06150585","425","51898","59"
"1.23765e+18","23.54017158","13.48223813","18.33316","16.70947","15.91148","15.48532","15.17922","1035","301","2","118","4.79721e+17","GALAXY","0.06114325","426","51882","317"
"1.23765e+18","23.65755881","13.48302116","19.12104","17.72055","16.98205","16.56332","16.28012","1035","301","2","119","4.79707e+17","GALAXY","0.1208085","426","51882","267"
"1.23765e+18","23.86317026","13.48827758","18.91926","18.95518","18.68492","18.72724","18.81737","1035","301","2","120","4.79707e+17","QSO","1.316978","426","51882","269"
"1.23765e+18","23.94351704","13.46146176","19.02018","18.70032","18.6075","18.39635","18.43465","1035","301","2","121","4.79706e+17","QSO","1.594976","426","51882","264"
"1.23765e+18","23.98894379","13.42204901","16.39689","15.25397","15.1052","15.06719","15.13035","1035","301","2","121","4.78509e+17","STAR","-0.000425042","425","51898","4"
"1.23765e+18","24.1391585","13.55874316","19.59971","18.03099","17.34425","16.93693","16.69568","1035","301","2","122","4.79698e+17","GALAXY","0.1100455","426","51882","235"
"1.23765e+18","24.59720108","13.42314413","18.71487","17.41558","16.82697","16.47143","16.26373","1035","301","2","125","4.79685e+17","GALAXY","0.07592985","426","51882","187"
"1.23765e+18","24.68647258","13.46921009","19.59569","18.32062","17.52145","17.04797","16.7152","1035","301","2","125","4.7968e+17","GALAXY","0.1553917","426","51882","168"
"1.23765e+18","24.70262275","13.44507535","19.47268","17.67037","16.726","16.25147","15.901","1035","301","2","125","4.7968e+17","GALAXY","0.1117364","426","51882","170"
"1.23765e+18","24.70694493","13.41721793","19.20355","18.05928","17.62633","17.31258","17.17038","1035","301","2","125","4.79678e+17","GALAXY","0.08365738","426","51882","163"
"1.23765e+18","24.62860802","13.52805778","19.55","18.39973","17.65845","17.26853","16.97928","1035","301","2","125","4.7968e+17","GALAXY","0.1549218","426","51882","169"
"1.23765e+18","24.74723064","13.352276","19.08875","18.87859","18.28186","17.89412","17.68338","1035","301","2","126","4.7966e+17","QSO","0.2433957","426","51882","97"
"1.23765e+18","24.98386019","13.42882817","19.04674","17.68537","16.78623","16.31546","15.96654","1035","301","2","127","4.79674e+17","GALAXY","0.09537451","426","51882","149"
"1.23765e+18","25.00431705","13.46430796","18.07484","18.02114","17.62386","17.52535","17.52093","1035","301","2","127","5.24784e+18","QSO","1.297421","4661","55614","74"
"1.23765e+18","24.92473401","13.45224501","19.41193","17.9056","17.03602","16.60703","16.28514","1035","301","2","127","4.79672e+17","GALAXY","0.1203654","426","51882","141"
"1.23765e+18","25.01913305","13.41706087","18.13426","16.8581","16.32589","16.02929","15.84409","1035","301","2","127","4.79674e+17","GALAXY","0.04461693","426","51882","146"
"1.23765e+18","25.11717626","13.38909313","17.95691","17.60577","17.59757","17.42985","17.33805","1035","301","2","128","4.79675e+17","QSO","0.4924303","426","51882","151"
"1.23765e+18","25.25379223","13.44026172","19.17038","17.64244","16.7199","16.25682","16.0076","1035","301","2","129","4.79664e+17","GALAXY","0.1564699","426","51882","110"
"1.23765e+18","25.27251252","13.4103445","19.00061","18.01411","17.67128","17.48635","17.37842","1035","301","2","129","4.79662e+17","GALAXY","0.03929089","426","51882","105"
"1.23765e+18","148.7858019","0.313026527","17.58855","16.64127","16.26081","16.10186","16.03844","756","301","4","220","3.21117e+18","STAR","-9e-05","2852","54468","358"
"1.23765e+18","148.822844","0.278285268","16.44545","15.37014","14.93257","14.75177","14.67917","756","301","4","220","3.21116e+18","STAR","0.001116531","2852","54468","347"
"1.23765e+18","148.7298003","0.378657616","17.50309","16.12255","15.50542","15.14933","14.95053","756","301","4","220","3.01837e+17","GALAXY","0.04619598","268","51633","347"
"1.23765e+18","148.8037534","0.284823322","18.67577","16.66072","15.65215","15.20135","14.83638","756","301","4","220","3.01835e+17","GALAXY","0.08773474","268","51633","341"
"1.23765e+18","148.8256879","0.389318411","19.46999","17.62246","16.7987","16.39751","16.10277","756","301","4","220","3.0185e+17","GALAXY","0.04646964","268","51633","397"
"1.23765e+18","148.8263603","0.290972875","19.413","18.51467","18.19586","18.06826","18.03469","756","301","4","220","4.31014e+18","STAR","0.000878114","3828","55539","698"
"1.23765e+18","148.9369916","0.252379383","17.36566","16.42457","16.06568","15.91946","15.85298","756","301","4","221","3.21116e+18","STAR","-5.08e-05","2852","54468","343"
"1.23765e+18","148.9804821","0.273228989","16.7483","15.62996","15.27428","15.15911","15.12339","756","301","4","221","3.22807e+18","STAR","0.000134018","2867","54479","400"
"1.23765e+18","148.8796272","0.354850328","19.09695","17.10244","16.01278","15.56219","15.18301","756","301","4","221","3.00778e+17","GALAXY","0.1261049","267","51608","591"
"1.23765e+18","148.9247501","0.222548913","18.85229","17.63904","17.04734","16.71426","16.4725","756","301","4","221","3.00786e+17","GALAXY","0.03546179","267","51608","621"
"1.23765e+18","148.9754109","0.332932538","18.22104","17.05559","16.58764","16.29906","16.09243","756","301","4","221","3.00787e+17","GALAXY","0.04747811","267","51608","623"
